lesion_id,image_id,num_images
HAM_0004083,"['ISIC_0032652', 'ISIC_0033551', 'ISIC_0033571']",3
HAM_0004099,"['ISIC_0033010', 'ISIC_0034293', 'ISIC_0033350']",3
HAM_0004118,"['ISIC_0033443', 'ISIC_0032593', 'ISIC_0033935']",3
HAM_0004129,"['ISIC_0032624', 'ISIC_0033977', 'ISIC_0034002']",3
HAM_0004142,"['ISIC_0033260', 'ISIC_0032643', 'ISIC_0033732']",3
HAM_0004145,"['ISIC_0032749', 'ISIC_0034091', 'ISIC_0033738']",3
HAM_0004149,"['ISIC_0033880', 'ISIC_0033994', 'ISIC_0032755']",3
HAM_0004226,"['ISIC_0032494', 'ISIC_0032760', 'ISIC_0034128']",3
HAM_0004239,"['ISIC_0029450', 'ISIC_0027887', 'ISIC_0024928']",3
HAM_0004240,"['ISIC_0033663', 'ISIC_0034284', 'ISIC_0032517']",3
HAM_0004272,"['ISIC_0034308', 'ISIC_0032957', 'ISIC_0033334']",3
HAM_0004282,"['ISIC_0033811', 'ISIC_0033358', 'ISIC_0033151']",3
HAM_0004284,"['ISIC_0032730', 'ISIC_0032709', 'ISIC_0033206']",3
HAM_0004296,"['ISIC_0034281', 'ISIC_0034152', 'ISIC_0033739']",3
HAM_0004304,"['ISIC_0033324', 'ISIC_0034316', 'ISIC_0033710']",3
HAM_0004332,"['ISIC_0032534', 'ISIC_0033785', 'ISIC_0033184']",3
HAM_0004338,"['ISIC_0026704', 'ISIC_0026523', 'ISIC_0028451']",3
HAM_0004371,"['ISIC_0030011', 'ISIC_0030427', 'ISIC_0027626']",3
HAM_0004384,"['ISIC_0032422', 'ISIC_0030826', 'ISIC_0029025']",3
HAM_0004392,"['ISIC_0033395', 'ISIC_0033355', 'ISIC_0033095']",3
HAM_0004396,"['ISIC_0029612', 'ISIC_0028913', 'ISIC_0029443']",3
HAM_0004397,"['ISIC_0030681', 'ISIC_0027327', 'ISIC_0025589']",3
HAM_0004411,"['ISIC_0032524', 'ISIC_0033376', 'ISIC_0033796']",3
HAM_0004423,"['ISIC_0027982', 'ISIC_0030318', 'ISIC_0026737']",3
HAM_0004439,"['ISIC_0031672', 'ISIC_0030986', 'ISIC_0031431']",3
HAM_0004444,"['ISIC_0032769', 'ISIC_0033922', 'ISIC_0033108']",3
HAM_0004458,"['ISIC_0033853', 'ISIC_0033453', 'ISIC_0034126']",3
HAM_0004491,"['ISIC_0025157', 'ISIC_0028846', 'ISIC_0026159']",3
HAM_0004503,"['ISIC_0033069', 'ISIC_0032735', 'ISIC_0033840']",3
HAM_0004518,"['ISIC_0025967', 'ISIC_0031960', 'ISIC_0024578']",3
HAM_0004548,"['ISIC_0032520', 'ISIC_0032832', 'ISIC_0033917']",3
HAM_0004550,"['ISIC_0034105', 'ISIC_0033138', 'ISIC_0032728']",3
HAM_0004555,"['ISIC_0034259', 'ISIC_0033446', 'ISIC_0033200']",3
HAM_0004568,"['ISIC_0027529', 'ISIC_0024463', 'ISIC_0028795']",3
HAM_0004574,"['ISIC_0033850', 'ISIC_0032671', 'ISIC_0032566']",3
HAM_0004581,"['ISIC_0033508', 'ISIC_0032539', 'ISIC_0032686']",3
HAM_0004615,"['ISIC_0032815', 'ISIC_0033094', 'ISIC_0033162']",3
HAM_0004630,"['ISIC_0025292', 'ISIC_0028376', 'ISIC_0026576']",3
HAM_0004642,"['ISIC_0025524', 'ISIC_0025963', 'ISIC_0025121']",3
HAM_0004696,"['ISIC_0024881', 'ISIC_0026539', 'ISIC_0029764']",3
HAM_0004706,"['ISIC_0034234', 'ISIC_0033308', 'ISIC_0034274']",3
HAM_0004708,"['ISIC_0033852', 'ISIC_0033775', 'ISIC_0033561']",3
HAM_0004714,"['ISIC_0032651', 'ISIC_0033699', 'ISIC_0033915']",3
HAM_0004716,"['ISIC_0033282', 'ISIC_0032729', 'ISIC_0033076']",3
HAM_0004754,"['ISIC_0033198', 'ISIC_0032790', 'ISIC_0033245']",3
HAM_0004773,"['ISIC_0032853', 'ISIC_0034148', 'ISIC_0034241']",3
HAM_0004776,"['ISIC_0033158', 'ISIC_0032867', 'ISIC_0032545']",3
HAM_0004791,"['ISIC_0033135', 'ISIC_0032538', 'ISIC_0033591']",3
HAM_0004802,"['ISIC_0026551', 'ISIC_0024596', 'ISIC_0030966']",3
HAM_0004811,"['ISIC_0032602', 'ISIC_0032724', 'ISIC_0033129']",3
HAM_0004814,"['ISIC_0032702', 'ISIC_0033667', 'ISIC_0033107']",3
HAM_0004829,"['ISIC_0034133', 'ISIC_0034042', 'ISIC_0032595']",3
HAM_0004853,"['ISIC_0034101', 'ISIC_0030333', 'ISIC_0032695']",3
HAM_0004854,"['ISIC_0033777', 'ISIC_0033078', 'ISIC_0034055']",3
HAM_0004878,"['ISIC_0029056', 'ISIC_0026802', 'ISIC_0032232']",3
HAM_0004882,"['ISIC_0034282', 'ISIC_0033357', 'ISIC_0034178']",3
HAM_0004889,"['ISIC_0028511', 'ISIC_0026714', 'ISIC_0028473']",3
HAM_0004927,"['ISIC_0032921', 'ISIC_0034117', 'ISIC_0033415']",3
HAM_0004945,"['ISIC_0029358', 'ISIC_0031766', 'ISIC_0030258']",3
HAM_0004949,"['ISIC_0033883', 'ISIC_0034145', 'ISIC_0032981']",3
HAM_0004963,"['ISIC_0032785', 'ISIC_0032563', 'ISIC_0033071']",3
HAM_0004975,"['ISIC_0033778', 'ISIC_0032863', 'ISIC_0034168']",3
HAM_0004979,"['ISIC_0026596', 'ISIC_0028056', 'ISIC_0032245']",3
HAM_0004996,"['ISIC_0029231', 'ISIC_0030144', 'ISIC_0028909']",3
HAM_0005010,"['ISIC_0033180', 'ISIC_0033962', 'ISIC_0033603']",3
HAM_0005017,"['ISIC_0027461', 'ISIC_0025310', 'ISIC_0026752']",3
HAM_0005040,"['ISIC_0033638', 'ISIC_0033805', 'ISIC_0033302']",3
HAM_0005062,"['ISIC_0033211', 'ISIC_0033617', 'ISIC_0033889']",3
HAM_0005082,"['ISIC_0026843', 'ISIC_0025699', 'ISIC_0029617']",3
HAM_0005083,"['ISIC_0031482', 'ISIC_0032944', 'ISIC_0033516']",3
HAM_0005110,"['ISIC_0025412', 'ISIC_0025785', 'ISIC_0028494']",3
HAM_0005116,"['ISIC_0034267', 'ISIC_0033137', 'ISIC_0032953']",3
HAM_0005135,"['ISIC_0032989', 'ISIC_0033618', 'ISIC_0033016']",3
HAM_0005157,"['ISIC_0029340', 'ISIC_0026286', 'ISIC_0024880']",3
HAM_0005162,"['ISIC_0025943', 'ISIC_0025568', 'ISIC_0026887']",3
HAM_0005185,"['ISIC_0033412', 'ISIC_0033514', 'ISIC_0033876']",3
HAM_0005190,"['ISIC_0034203', 'ISIC_0033311', 'ISIC_0032700']",3
HAM_0005194,"['ISIC_0034213', 'ISIC_0032561', 'ISIC_0033839']",3
HAM_0005206,"['ISIC_0032521', 'ISIC_0032674', 'ISIC_0033958']",3
HAM_0005248,"['ISIC_0032902', 'ISIC_0032948', 'ISIC_0034264']",3
HAM_0005249,"['ISIC_0033166', 'ISIC_0033320', 'ISIC_0032526']",3
HAM_0005258,"['ISIC_0033400', 'ISIC_0033677', 'ISIC_0033262']",3
HAM_0005264,"['ISIC_0029371', 'ISIC_0031659', 'ISIC_0024946']",3
HAM_0005265,"['ISIC_0033633', 'ISIC_0034199', 'ISIC_0032998']",3
HAM_0005274,"['ISIC_0033141', 'ISIC_0033261', 'ISIC_0032766']",3
HAM_0005280,"['ISIC_0033595', 'ISIC_0034059', 'ISIC_0033063']",3
HAM_0005284,"['ISIC_0029640', 'ISIC_0029724', 'ISIC_0027707']",3
HAM_0005299,"['ISIC_0032732', 'ISIC_0032778', 'ISIC_0033466']",3
HAM_0005300,"['ISIC_0033767', 'ISIC_0033755', 'ISIC_0033625']",3
HAM_0005303,"['ISIC_0033240', 'ISIC_0032782', 'ISIC_0032522']",3
HAM_0005335,"['ISIC_0025627', 'ISIC_0031580', 'ISIC_0028389']",3
HAM_0005351,"['ISIC_0032590', 'ISIC_0033549', 'ISIC_0033921']",3
HAM_0005363,"['ISIC_0033652', 'ISIC_0033944', 'ISIC_0032717']",3
HAM_0005364,"['ISIC_0033231', 'ISIC_0033035', 'ISIC_0032525']",3
HAM_0005368,"['ISIC_0033074', 'ISIC_0034087', 'ISIC_0032722']",3
HAM_0005371,"['ISIC_0027046', 'ISIC_0031154', 'ISIC_0028168']",3
HAM_0005374,"['ISIC_0034079', 'ISIC_0033327', 'ISIC_0032871']",3
HAM_0005383,"['ISIC_0033832', 'ISIC_0032893', 'ISIC_0032683']",3
HAM_0005386,"['ISIC_0033973', 'ISIC_0033761', 'ISIC_0033505']",3
HAM_0005389,"['ISIC_0031012', 'ISIC_0029533', 'ISIC_0024372']",3
HAM_0005396,"['ISIC_0033720', 'ISIC_0034255', 'ISIC_0032834']",3
HAM_0005417,"['ISIC_0027966', 'ISIC_0024448', 'ISIC_0032022']",3
HAM_0005420,"['ISIC_0024740', 'ISIC_0030649', 'ISIC_0032043']",3
HAM_0005433,"['ISIC_0033906', 'ISIC_0033298', 'ISIC_0034210']",3
HAM_0005435,"['ISIC_0024666', 'ISIC_0028890', 'ISIC_0025752']",3
HAM_0005459,"['ISIC_0029610', 'ISIC_0032397', 'ISIC_0029268']",3
HAM_0005481,"['ISIC_0029000', 'ISIC_0025955', 'ISIC_0030356']",3
HAM_0005483,"['ISIC_0032965', 'ISIC_0034242', 'ISIC_0033117']",3
HAM_0005505,"['ISIC_0024450', 'ISIC_0031743', 'ISIC_0026522']",3
HAM_0005509,"['ISIC_0032246', 'ISIC_0026865', 'ISIC_0031057']",3
HAM_0005510,"['ISIC_0029203', 'ISIC_0028166', 'ISIC_0026406']",3
HAM_0005513,"['ISIC_0033214', 'ISIC_0033255', 'ISIC_0033229']",3
HAM_0005539,"['ISIC_0033296', 'ISIC_0033838', 'ISIC_0033409']",3
HAM_0005566,"['ISIC_0032608', 'ISIC_0032746', 'ISIC_0033266']",3
HAM_0005571,"['ISIC_0033648', 'ISIC_0032825', 'ISIC_0032803']",3
HAM_0005573,"['ISIC_0033411', 'ISIC_0034096', 'ISIC_0033382']",3
HAM_0005601,"['ISIC_0033541', 'ISIC_0032670', 'ISIC_0033441']",3
HAM_0005608,"['ISIC_0032685', 'ISIC_0032903', 'ISIC_0033323']",3
HAM_0005617,"['ISIC_0027677', 'ISIC_0024833', 'ISIC_0027546']",3
HAM_0005636,"['ISIC_0034140', 'ISIC_0034256', 'ISIC_0032984']",3
HAM_0005711,"['ISIC_0033911', 'ISIC_0033779', 'ISIC_0032638']",3
HAM_0005721,"['ISIC_0027525', 'ISIC_0024550', 'ISIC_0029919']",3
HAM_0005740,"['ISIC_0033558', 'ISIC_0033590', 'ISIC_0033303']",3
HAM_0005748,"['ISIC_0032812', 'ISIC_0033619', 'ISIC_0034065']",3
HAM_0005759,"['ISIC_0033263', 'ISIC_0033815', 'ISIC_0034194']",3
HAM_0005762,"['ISIC_0025179', 'ISIC_0026216', 'ISIC_0026297']",3
HAM_0005789,"['ISIC_0028033', 'ISIC_0032204', 'ISIC_0032095']",3
HAM_0005820,"['ISIC_0033904', 'ISIC_0033342', 'ISIC_0033265']",3
HAM_0005840,"['ISIC_0030773', 'ISIC_0028692', 'ISIC_0032260']",3
HAM_0005893,"['ISIC_0033432', 'ISIC_0032833', 'ISIC_0034236']",3
HAM_0005910,"['ISIC_0028808', 'ISIC_0026513', 'ISIC_0027540']",3
HAM_0005925,"['ISIC_0026222', 'ISIC_0031644', 'ISIC_0027036']",3
HAM_0005942,"['ISIC_0032679', 'ISIC_0032529', 'ISIC_0033119']",3
HAM_0005961,"['ISIC_0033988', 'ISIC_0032859', 'ISIC_0032795']",3
HAM_0005971,"['ISIC_0024452', 'ISIC_0029539', 'ISIC_0031258']",3
HAM_0005973,"['ISIC_0026940', 'ISIC_0032429', 'ISIC_0029951']",3
HAM_0005985,"['ISIC_0030181', 'ISIC_0027038', 'ISIC_0032030']",3
HAM_0005989,"['ISIC_0031648', 'ISIC_0033565', 'ISIC_0033123']",3
HAM_0005992,"['ISIC_0032723', 'ISIC_0032751', 'ISIC_0032597']",3
HAM_0005995,"['ISIC_0033331', 'ISIC_0034192', 'ISIC_0033689']",3
HAM_0006026,"['ISIC_0032804', 'ISIC_0033924', 'ISIC_0033531']",3
HAM_0006042,"['ISIC_0034314', 'ISIC_0034174', 'ISIC_0033983']",3
HAM_0006080,"['ISIC_0033347', 'ISIC_0032668', 'ISIC_0032891']",3
HAM_0006085,"['ISIC_0032949', 'ISIC_0033322', 'ISIC_0033127']",3
HAM_0006121,"['ISIC_0034244', 'ISIC_0032855', 'ISIC_0032792']",3
HAM_0006123,"['ISIC_0025275', 'ISIC_0026606', 'ISIC_0025986']",3
HAM_0006147,"['ISIC_0033511', 'ISIC_0032641', 'ISIC_0033345']",3
HAM_0006158,"['ISIC_0033096', 'ISIC_0033972', 'ISIC_0033367']",3
HAM_0006170,"['ISIC_0027969', 'ISIC_0029557', 'ISIC_0032123']",3
HAM_0006180,"['ISIC_0026905', 'ISIC_0027615', 'ISIC_0028990']",3
HAM_0006182,"['ISIC_0033669', 'ISIC_0033789', 'ISIC_0033419']",3
HAM_0006191,"['ISIC_0033645', 'ISIC_0028829', 'ISIC_0033530']",3
HAM_0006225,"['ISIC_0031871', 'ISIC_0029075', 'ISIC_0028887']",3
HAM_0006295,"['ISIC_0033177', 'ISIC_0033086', 'ISIC_0032720']",3
HAM_0006301,"['ISIC_0024771', 'ISIC_0024468', 'ISIC_0031823']",3
HAM_0006321,"['ISIC_0033174', 'ISIC_0033239', 'ISIC_0033985']",3
HAM_0006323,"['ISIC_0026805', 'ISIC_0024680', 'ISIC_0029465']",3
HAM_0006330,"['ISIC_0032976', 'ISIC_0033274', 'ISIC_0026745']",3
HAM_0006334,"['ISIC_0032605', 'ISIC_0032779', 'ISIC_0033950']",3
HAM_0006353,"['ISIC_0033997', 'ISIC_0032712', 'ISIC_0033164']",3
HAM_0006371,"['ISIC_0034135', 'ISIC_0033626', 'ISIC_0033780']",3
HAM_0006372,"['ISIC_0033220', 'ISIC_0032817', 'ISIC_0032820']",3
HAM_0006376,"['ISIC_0032845', 'ISIC_0034317', 'ISIC_0033662']",3
HAM_0006380,"['ISIC_0028718', 'ISIC_0030747', 'ISIC_0031417']",3
HAM_0006391,"['ISIC_0032821', 'ISIC_0032783', 'ISIC_0034139']",3
HAM_0006434,"['ISIC_0028314', 'ISIC_0028076', 'ISIC_0030142']",3
HAM_0006442,"['ISIC_0033000', 'ISIC_0033295', 'ISIC_0032947']",3
HAM_0006445,"['ISIC_0033333', 'ISIC_0033717', 'ISIC_0034120']",3
HAM_0006453,"['ISIC_0029081', 'ISIC_0025744', 'ISIC_0030192']",3
HAM_0006491,"['ISIC_0033657', 'ISIC_0034038', 'ISIC_0033070']",3
HAM_0006496,"['ISIC_0033104', 'ISIC_0032579', 'ISIC_0033189']",3
HAM_0006516,"['ISIC_0033423', 'ISIC_0033846', 'ISIC_0033315']",3
HAM_0006520,"['ISIC_0032767', 'ISIC_0033503', 'ISIC_0033795']",3
HAM_0006528,"['ISIC_0034296', 'ISIC_0032763', 'ISIC_0034291']",3
HAM_0006539,"['ISIC_0033798', 'ISIC_0033014', 'ISIC_0032516']",3
HAM_0006541,"['ISIC_0024883', 'ISIC_0025064', 'ISIC_0025040']",3
HAM_0006545,"['ISIC_0033241', 'ISIC_0032598', 'ISIC_0034289']",3
HAM_0006550,"['ISIC_0033406', 'ISIC_0033493', 'ISIC_0033007']",3
HAM_0006559,"['ISIC_0034247', 'ISIC_0033455', 'ISIC_0034056']",3
HAM_0006560,"['ISIC_0026729', 'ISIC_0028063', 'ISIC_0027802']",3
HAM_0006567,"['ISIC_0032649', 'ISIC_0034109', 'ISIC_0033439']",3
HAM_0006572,"['ISIC_0030349', 'ISIC_0026091', 'ISIC_0034160']",3
HAM_0006615,"['ISIC_0032780', 'ISIC_0033849', 'ISIC_0032861']",3
HAM_0006628,"['ISIC_0033742', 'ISIC_0034127', 'ISIC_0033111']",3
HAM_0006654,"['ISIC_0033691', 'ISIC_0033910', 'ISIC_0032556']",3
HAM_0006666,"['ISIC_0034088', 'ISIC_0034268', 'ISIC_0032908']",3
HAM_0006675,"['ISIC_0032846', 'ISIC_0033816', 'ISIC_0033672']",3
HAM_0006685,"['ISIC_0025542', 'ISIC_0027109', 'ISIC_0029095']",3
HAM_0006700,"['ISIC_0032693', 'ISIC_0032734', 'ISIC_0032659']",3
HAM_0006727,"['ISIC_0030197', 'ISIC_0024582', 'ISIC_0029655']",3
HAM_0006799,"['ISIC_0033093', 'ISIC_0033501', 'ISIC_0032677']",3
HAM_0006801,"['ISIC_0032688', 'ISIC_0033252', 'ISIC_0032570']",3
HAM_0006802,"['ISIC_0032610', 'ISIC_0033279', 'ISIC_0032887']",3
HAM_0006832,"['ISIC_0028915', 'ISIC_0029652', 'ISIC_0031295']",3
HAM_0006857,"['ISIC_0033475', 'ISIC_0033210', 'ISIC_0033219']",3
HAM_0006869,"['ISIC_0032711', 'ISIC_0033207', 'ISIC_0032558']",3
HAM_0006881,"['ISIC_0028580', 'ISIC_0025798', 'ISIC_0026922']",3
HAM_0006886,"['ISIC_0033204', 'ISIC_0033953', 'ISIC_0032823']",3
HAM_0006898,"['ISIC_0029041', 'ISIC_0031040', 'ISIC_0030242']",3
HAM_0006925,"['ISIC_0033589', 'ISIC_0033888', 'ISIC_0033338']",3
HAM_0006938,"['ISIC_0033716', 'ISIC_0034011', 'ISIC_0033613']",3
HAM_0006945,"['ISIC_0026044', 'ISIC_0028995', 'ISIC_0026142']",3
HAM_0006972,"['ISIC_0031832', 'ISIC_0027051', 'ISIC_0030340']",3
HAM_0006980,"['ISIC_0033992', 'ISIC_0033715', 'ISIC_0033920']",3
HAM_0007005,"['ISIC_0032568', 'ISIC_0033126', 'ISIC_0034099']",3
HAM_0007032,"['ISIC_0033034', 'ISIC_0034294', 'ISIC_0034202']",3
HAM_0007086,"['ISIC_0033863', 'ISIC_0034180', 'ISIC_0033267']",3
HAM_0007097,"['ISIC_0033230', 'ISIC_0033762', 'ISIC_0034214']",3
HAM_0007101,"['ISIC_0032842', 'ISIC_0032618', 'ISIC_0032513']",3
HAM_0007117,"['ISIC_0033312', 'ISIC_0033687', 'ISIC_0034085']",3
HAM_0007248,"['ISIC_0025102', 'ISIC_0032850', 'ISIC_0030712']",3
HAM_0007259,"['ISIC_0032999', 'ISIC_0032669', 'ISIC_0033236']",3
HAM_0007265,"['ISIC_0033933', 'ISIC_0033447', 'ISIC_0033639']",3
HAM_0007299,"['ISIC_0033764', 'ISIC_0033934', 'ISIC_0032565']",3
HAM_0007300,"['ISIC_0029179', 'ISIC_0025158', 'ISIC_0025336']",3
HAM_0007341,"['ISIC_0032898', 'ISIC_0033488', 'ISIC_0033758']",3
HAM_0007348,"['ISIC_0033128', 'ISIC_0033115', 'ISIC_0032625']",3
HAM_0007396,"['ISIC_0033891', 'ISIC_0033554', 'ISIC_0033810']",3
HAM_0007409,"['ISIC_0025076', 'ISIC_0029687', 'ISIC_0025642']",3
HAM_0007415,"['ISIC_0033018', 'ISIC_0032541', 'ISIC_0032515']",3
HAM_0007433,"['ISIC_0033077', 'ISIC_0033951', 'ISIC_0033149']",3
HAM_0007444,"['ISIC_0033989', 'ISIC_0032977', 'ISIC_0033664']",3
HAM_0007451,"['ISIC_0033971', 'ISIC_0032527', 'ISIC_0032964']",3
HAM_0007475,"['ISIC_0034292', 'ISIC_0034207', 'ISIC_0033408']",3
HAM_0007541,"['ISIC_0032691', 'ISIC_0032540', 'ISIC_0032573']",3
HAM_0007552,"['ISIC_0033825', 'ISIC_0033857', 'ISIC_0032731']",3
HAM_0007574,"['ISIC_0033624', 'ISIC_0033238', 'ISIC_0034089']",3
HAM_0007583,"['ISIC_0033081', 'ISIC_0034205', 'ISIC_0033612']",3
HAM_0007588,"['ISIC_0030230', 'ISIC_0031728', 'ISIC_0031526']",3
HAM_0007601,"['ISIC_0032437', 'ISIC_0027447', 'ISIC_0027536']",3
HAM_0000000,"['ISIC_0028498', 'ISIC_0025346']",2
HAM_0000012,"['ISIC_0030085', 'ISIC_0029348']",2
HAM_0000028,"['ISIC_0026012', 'ISIC_0029752']",2
HAM_0000044,"['ISIC_0024798', 'ISIC_0025152']",2
HAM_0000048,"['ISIC_0033902', 'ISIC_0032774']",2
HAM_0000050,"['ISIC_0030095', 'ISIC_0031394']",2
HAM_0000054,"['ISIC_0025795', 'ISIC_0026498']",2
HAM_0000057,"['ISIC_0026391', 'ISIC_0025122']",2
HAM_0000059,"['ISIC_0027033', 'ISIC_0027822']",2
HAM_0000060,"['ISIC_0031953', 'ISIC_0031406']",2
HAM_0000065,"['ISIC_0028085', 'ISIC_0025691']",2
HAM_0000067,"['ISIC_0034153', 'ISIC_0034017']",2
HAM_0000068,"['ISIC_0029045', 'ISIC_0031160']",2
HAM_0000070,"['ISIC_0027933', 'ISIC_0028513']",2
HAM_0000072,"['ISIC_0028461', 'ISIC_0031474']",2
HAM_0000073,"['ISIC_0030817', 'ISIC_0029470']",2
HAM_0000079,"['ISIC_0033752', 'ISIC_0033424']",2
HAM_0000080,"['ISIC_0033528', 'ISIC_0033865']",2
HAM_0000083,"['ISIC_0028622', 'ISIC_0031872']",2
HAM_0000087,"['ISIC_0034070', 'ISIC_0033709']",2
HAM_0000099,"['ISIC_0032313', 'ISIC_0027769']",2
HAM_0000102,"['ISIC_0031547', 'ISIC_0032221']",2
HAM_0000104,"['ISIC_0032186', 'ISIC_0031913']",2
HAM_0000112,"['ISIC_0033583', 'ISIC_0033465']",2
HAM_0000113,"['ISIC_0029548', 'ISIC_0027989']",2
HAM_0000114,"['ISIC_0029674', 'ISIC_0028607']",2
HAM_0000118,"['ISIC_0027419', 'ISIC_0025030']",2
HAM_0000135,"['ISIC_0030362', 'ISIC_0031460']",2
HAM_0000136,"['ISIC_0031915', 'ISIC_0028065']",2
HAM_0000138,"['ISIC_0028780', 'ISIC_0029902']",2
HAM_0000144,"['ISIC_0031127', 'ISIC_0027558']",2
HAM_0000149,"['ISIC_0031519', 'ISIC_0025113']",2
HAM_0000150,"['ISIC_0024343', 'ISIC_0031311']",2
HAM_0000159,"['ISIC_0024540', 'ISIC_0027948']",2
HAM_0000163,"['ISIC_0027338', 'ISIC_0025534']",2
HAM_0000164,"['ISIC_0029161', 'ISIC_0026273']",2
HAM_0000169,"['ISIC_0032960', 'ISIC_0033708']",2
HAM_0000174,"['ISIC_0032376', 'ISIC_0031091']",2
HAM_0000181,"['ISIC_0033543', 'ISIC_0034185']",2
HAM_0000189,"['ISIC_0024504', 'ISIC_0025600']",2
HAM_0000193,"['ISIC_0030877', 'ISIC_0027950']",2
HAM_0000194,"['ISIC_0030456', 'ISIC_0030942']",2
HAM_0000195,"['ISIC_0028495', 'ISIC_0030574']",2
HAM_0000206,"['ISIC_0033925', 'ISIC_0033431']",2
HAM_0000211,"['ISIC_0029609', 'ISIC_0029482']",2
HAM_0000217,"['ISIC_0029881', 'ISIC_0031115']",2
HAM_0000222,"['ISIC_0027658', 'ISIC_0028678']",2
HAM_0000230,"['ISIC_0029720', 'ISIC_0032150']",2
HAM_0000231,"['ISIC_0024608', 'ISIC_0030841']",2
HAM_0000233,"['ISIC_0028219', 'ISIC_0026314']",2
HAM_0000239,"['ISIC_0033866', 'ISIC_0032854']",2
HAM_0000249,"['ISIC_0027847', 'ISIC_0030709']",2
HAM_0000258,"['ISIC_0030909', 'ISIC_0031323']",2
HAM_0000261,"['ISIC_0030053', 'ISIC_0026743']",2
HAM_0000262,"['ISIC_0033380', 'ISIC_0030326']",2
HAM_0000263,"['ISIC_0034058', 'ISIC_0033001']",2
HAM_0000266,"['ISIC_0030209', 'ISIC_0024933']",2
HAM_0000267,"['ISIC_0029530', 'ISIC_0026809']",2
HAM_0000269,"['ISIC_0029354', 'ISIC_0031748']",2
HAM_0000273,"['ISIC_0027066', 'ISIC_0025106']",2
HAM_0000279,"['ISIC_0028429', 'ISIC_0032375']",2
HAM_0000282,"['ISIC_0031709', 'ISIC_0027155']",2
HAM_0000284,"['ISIC_0025597', 'ISIC_0025225']",2
HAM_0000287,"['ISIC_0031019', 'ISIC_0027203']",2
HAM_0000288,"['ISIC_0028755', 'ISIC_0027062']",2
HAM_0000294,"['ISIC_0032664', 'ISIC_0033461']",2
HAM_0000299,"['ISIC_0024471', 'ISIC_0029878']",2
HAM_0000302,"['ISIC_0025942', 'ISIC_0032175']",2
HAM_0000320,"['ISIC_0026916', 'ISIC_0027863']",2
HAM_0000322,"['ISIC_0033942', 'ISIC_0033473']",2
HAM_0000324,"['ISIC_0028528', 'ISIC_0029945']",2
HAM_0000332,"['ISIC_0033784', 'ISIC_0033307']",2
HAM_0000337,"['ISIC_0030391', 'ISIC_0026081']",2
HAM_0000342,"['ISIC_0027902', 'ISIC_0027226']",2
HAM_0000344,"['ISIC_0034318', 'ISIC_0032972']",2
HAM_0000349,"['ISIC_0033695', 'ISIC_0033005']",2
HAM_0000351,"['ISIC_0024324', 'ISIC_0029559']",2
HAM_0000352,"['ISIC_0031225', 'ISIC_0032132']",2
HAM_0000356,"['ISIC_0026171', 'ISIC_0030655']",2
HAM_0000362,"['ISIC_0030180', 'ISIC_0026043']",2
HAM_0000366,"['ISIC_0027147', 'ISIC_0029679']",2
HAM_0000373,"['ISIC_0024806', 'ISIC_0027407']",2
HAM_0000375,"['ISIC_0030238', 'ISIC_0031233']",2
HAM_0000376,"['ISIC_0031617', 'ISIC_0025173']",2
HAM_0000378,"['ISIC_0032388', 'ISIC_0031973']",2
HAM_0000380,"['ISIC_0024344', 'ISIC_0025836']",2
HAM_0000392,"['ISIC_0034275', 'ISIC_0033440']",2
HAM_0000393,"['ISIC_0031943', 'ISIC_0027865']",2
HAM_0000395,"['ISIC_0029656', 'ISIC_0025421']",2
HAM_0000396,"['ISIC_0028481', 'ISIC_0029172']",2
HAM_0000406,"['ISIC_0031985', 'ISIC_0030890']",2
HAM_0000417,"['ISIC_0025783', 'ISIC_0031386']",2
HAM_0000425,"['ISIC_0026947', 'ISIC_0024839']",2
HAM_0000431,"['ISIC_0030717', 'ISIC_0026067']",2
HAM_0000432,"['ISIC_0033955', 'ISIC_0033822']",2
HAM_0000433,"['ISIC_0031554', 'ISIC_0025472']",2
HAM_0000448,"['ISIC_0026210', 'ISIC_0025100']",2
HAM_0000462,"['ISIC_0032897', 'ISIC_0033869']",2
HAM_0000463,"['ISIC_0032415', 'ISIC_0030177']",2
HAM_0000476,"['ISIC_0028293', 'ISIC_0029093']",2
HAM_0000490,"['ISIC_0027303', 'ISIC_0026206']",2
HAM_0000500,"['ISIC_0029145', 'ISIC_0029441']",2
HAM_0000502,"['ISIC_0031093', 'ISIC_0029608']",2
HAM_0000504,"['ISIC_0026716', 'ISIC_0025971']",2
HAM_0000505,"['ISIC_0024902', 'ISIC_0027415']",2
HAM_0000517,"['ISIC_0031005', 'ISIC_0030507']",2
HAM_0000521,"['ISIC_0032148', 'ISIC_0031889']",2
HAM_0000523,"['ISIC_0031694', 'ISIC_0025978']",2
HAM_0000524,"['ISIC_0026069', 'ISIC_0026524']",2
HAM_0000531,"['ISIC_0025674', 'ISIC_0031369']",2
HAM_0000534,"['ISIC_0026258', 'ISIC_0025235']",2
HAM_0000536,"['ISIC_0027359', 'ISIC_0031844']",2
HAM_0000545,"['ISIC_0029460', 'ISIC_0026650']",2
HAM_0000549,"['ISIC_0029360', 'ISIC_0026152']",2
HAM_0000552,"['ISIC_0028872', 'ISIC_0026083']",2
HAM_0000569,"['ISIC_0031615', 'ISIC_0031592']",2
HAM_0000571,"['ISIC_0032773', 'ISIC_0033156']",2
